,,,Hours:,01,,02,,03,,04,,05,,06,,07,,08,,09,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,,21,,22,,23,,24,,00
,,,Date,"EPGALP01 Index",Date,"EPGALP02 Index",Date,"EPGALP03 Index",Date,"EPGALP04 Index",Date,"EPGALP05 Index",Date,"EPGALP06 Index",Date,"EPGALP07 Index",Date,"EPGALP08 Index",Date,"EPGALP09 Index",Date,"EPGALP10 Index",Date,"EPGALP11 Index",Date,"EPGALP12 Index",Date,"EPGALP13 Index",Date,"EPGALP14 Index",Date,"EPGALP15 Index",Date,"EPGALP16 Index",Date,"EPGALP17 Index",Date,"EPGALP18 Index",Date,"EPGALP19 Index",Date,"EPGALP20 Index",Date,"EPGALP21 Index",Date,"EPGALP22 Index",Date,"EPGALP23 Index",Date,"EPGALP24 Index",Date,"EPGALP00 Index"
,,,2013/09/19,28,2013/09/19,"26,5",2013/09/19,"24,5",2013/09/19,24,2013/09/19,"33,1",2013/09/17,45,2013/09/17,"59,4",2013/09/09,62,2013/08/25,"49,1",2013/07/19,36,2013/06/24,45,2013/05/18,10,2013/04/01,30,2013/04/11,35,2013/01/29,57,2013/01/02,49,,,2013/01/03,42,2013/03/13,86,,,,,,,2013/03/12,43,,,2013/09/19,29
,,,2013/09/18,33,2013/09/18,"28,5",2013/09/18,32,2013/09/18,34,2013/09/18,26,2013/09/16,"54,5",2013/09/16,55,2013/09/08,"56,5",2013/08/24,34,2013/07/18,"49,4",2013/06/22,"2,5",2013/05/14,31,2013/03/31,"9,14",2013/04/05,49,2013/01/28,46,,,,,2013/01/02,50,2013/03/09,"48,4",,,,,,,2013/03/01,128,,,2013/09/18,36
,,,2013/09/17,22,2013/09/17,"17,9",2013/09/17,18,2013/09/17,30,2013/09/17,27,2013/09/15,"35,1",2013/09/15,43,2013/09/07,30,2013/08/22,"54,1",2013/07/14,"43,1",2013/06/21,"23,99",2013/05/11,"2,1",2013/03/30,32,2013/04/03,48,2013/01/26,23,,,,,,,2013/03/08,"51,5",,,,,,,2013/02/27,44,,,2013/09/17,"28,5"
,,,2013/09/16,31,2013/09/16,"28,6",2013/09/16,21,2013/09/16,23,2013/09/16,31,2013/09/14,12,2013/09/14,"20,7",2013/09/05,59,2013/08/19,60,2013/07/13,"13,5",2013/06/20,38,2013/05/06,46,2013/03/29,35,2013/04/01,30,2013/01/19,"38,88",,,,,,,2013/03/01,58,,,,,,,2013/02/26,55,,,2013/09/16,"33,5"
,,,2013/09/15,10,2013/09/15,9,2013/09/15,5,2013/09/15,"5,6",2013/09/15,17,2013/09/13,"29,1",2013/09/13,31,2013/09/03,73,2013/08/18,68,2013/07/12,29,2013/06/19,58,2013/05/05,42,2013/03/27,"29,5",2013/03/30,27,2013/01/17,57,,,,,,,2013/02/28,79,,,,,,,2013/02/20,42,,,2013/09/15,4
,,,2013/09/14,"21,75",2013/09/14,"20,01",2013/09/14,"15,55",2013/09/14,"14,5",2013/09/14,"13,5",2013/09/12,41,2013/09/12,"58,8",2013/09/01,"46,33",2013/08/17,7,2013/07/11,27,2013/06/18,46,2013/05/04,"14,12",2013/03/26,"31,45",2013/03/29,33,2013/01/14,63,,,,,,,2013/02/27,87,,,,,,,2013/02/08,128,,,2013/09/14,"26,5"
,,,2013/09/13,33,2013/09/13,29,2013/09/13,23,2013/09/13,"19,49",2013/09/13,20,2013/09/11,"54,9",2013/09/11,"63,9",2013/08/31,"27,15",2013/08/16,"27,1",2013/07/09,32,2013/06/16,"42,96",2013/05/03,"39,9",2013/03/25,"31,45",2013/03/27,"31,5",2013/01/11,39,,,,,,,2013/02/25,73,,,,,,,2013/01/30,"17,45",,,2013/09/13,"38,1"
,,,2013/09/12,"33,25",2013/09/12,29,2013/09/12,"22,02",2013/09/12,22,2013/09/12,"26,52",2013/09/10,"34,5",2013/09/10,"56,09",2013/08/30,"26,5",2013/08/15,47,2013/07/08,"46,56",2013/06/15,-8,2013/04/30,129,2013/03/20,"50,01",2013/03/26,"31,5",2013/01/06,60,,,,,,,2013/02/20,"72,2",,,,,,,2013/01/29,16,,,2013/09/12,"34,6"
,,,2013/09/11,31,2013/09/11,"28,5",2013/09/11,"29,8",2013/09/11,"27,75",2013/09/11,36,2013/09/09,41,2013/09/09,62,2013/08/29,56,2013/08/14,"28,5",2013/07/06,23,2013/06/14,4,2013/04/29,48,2013/03/19,"60,5",2013/03/19,53,2013/01/04,29,,,,,,,2013/02/18,62,,,,,,,2013/01/28,40,,,2013/09/11,"39,5"
,,,2013/09/10,"27,6",2013/09/10,23,2013/09/10,"19,35",2013/09/10,"23,5",2013/09/10,"27,8",2013/09/08,48,2013/09/08,"52,5",2013/08/28,"60,1",2013/08/13,26,2013/07/05,26,2013/06/12,"37,95",2013/04/28,"41,5",2013/03/17,57,2013/03/16,"3,18",2013/01/03,42,,,,,,,2013/02/17,68,,,,,,,2013/01/15,-20,,,2013/09/10,29
,,,2013/09/09,29,2013/09/09,"27,4",2013/09/09,"26,01",2013/09/09,29,2013/09/08,35,2013/09/07,33,2013/09/07,28,2013/08/27,"64,72",2013/08/12,"49,5",2013/07/04,"48,19",2013/06/11,30,2013/04/26,"35,95",2013/03/16,"0,1",2013/03/12,56,2013/01/02,0,,,,,,,2013/01/31,54,,,,,,,2013/01/11,"31,25",,,2013/09/09,"32,25"
,,,2013/09/08,31,2013/09/08,"26,5",2013/09/08,22,2013/09/08,26,2013/09/07,"24,6",2013/09/05,51,2013/09/05,"55,85",2013/08/26,"64,44",2013/08/11,48,2013/07/03,"59,73",2013/06/07,"17,5",2013/04/25,37,2013/03/15,"7,52",2013/03/09,17,,,,,,,,,2013/01/30,"45,9",,,,,,,2013/01/10,39,,,2013/09/08,"32,75"
,,,2013/09/07,"25,5",2013/09/07,"27,5",2013/09/07,28,2013/09/07,24,2013/09/05,39,2013/09/04,"55,25",2013/09/04,"65,5",2013/08/25,"52,5",2013/08/10,9,2013/07/02,59,2013/06/03,"48,7",2013/04/24,-2,2013/03/12,64,2013/03/01,"35,47",,,,,,,,,2013/01/29,49,,,,,,,2013/01/05,"39,5",,,2013/09/07,35
,,,2013/09/06,"35,75",2013/09/06,"33,21",2013/09/06,"33,5",2013/09/06,31,2013/09/04,"40,5",2013/09/03,"60,75",2013/09/03,"60,25",2013/08/24,"26,39",2013/08/09,"35,6",2013/07/01,45,2013/06/01,4,2013/04/23,32,2013/03/09,"16,9",2013/02/28,"51,5",,,,,,,,,2013/01/28,54,,,,,,,2013/01/04,39,,,2013/09/06,"36,75"
,,,2013/09/05,"30,86",2013/09/05,"36,5",2013/09/05,"35,5",2013/09/05,"35,5",2013/09/03,"41,9",2013/09/01,32,2013/09/01,40,2013/08/22,"53,1",2013/08/08,51,2013/06/30,41,2013/05/31,30,2013/04/22,29,2013/03/05,45,2013/02/25,66,,,,,,,,,2013/01/26,42,,,,,,,2013/01/03,33,,,2013/09/05,"35,8"
,,,2013/09/04,45,2013/09/04,32,2013/09/04,29,2013/09/04,25,2013/09/02,"35,9",2013/08/31,"21,35",2013/08/31,"23,15",2013/08/21,"59,9",2013/08/07,46,2013/06/29,10,2013/05/30,"47,75",2013/04/21,"50,9",2013/03/01,37,2013/02/24,"56,5",,,,,,,,,2013/01/24,60,,,,,,,2013/01/02,-20,,,2013/09/04,39
,,,2013/09/03,"45,5",2013/09/03,"40,5",2013/09/03,36,2013/09/03,"38,8",2013/09/01,14,2013/08/30,"22,5",2013/08/30,"24,5",2013/08/20,63,2013/08/05,"44,5",2013/06/27,"47,5",2013/05/29,"38,55",2013/04/20,10,2013/02/28,53,2013/02/17,62,,,,,,,,,2013/01/19,"45,8",,,,,,,,,,,2013/09/03,50
,,,2013/09/02,"27,4",2013/09/02,20,2013/09/02,21,2013/09/02,26,2013/08/31,24,2013/08/29,49,2013/08/29,57,2013/08/19,"60,9",2013/08/03,31,2013/06/26,48,2013/05/28,77,2013/04/19,30,2013/02/27,56,2013/02/02,23,,,,,,,,,2013/01/17,59,,,,,,,,,,,2013/09/02,"26,5"
,,,2013/09/01,10,2013/09/01,"8,1",2013/09/01,6,2013/09/01,11,2013/08/30,"22,1",2013/08/28,50,2013/08/28,"66,8",2013/08/18,63,2013/08/02,35,2013/06/25,"38,5",2013/05/25,"33,95",2013/04/17,31,2013/02/25,"69,75",2013/01/30,"45,33",,,,,,,,,2013/01/15,"58,5",,,,,,,,,,,2013/09/01,18
,,,2013/08/31,"26,12",2013/08/31,21,2013/08/31,23,2013/08/31,24,2013/08/29,37,2013/08/27,50,2013/08/27,"69,9",2013/08/17,"4,5",2013/08/01,"47,1",2013/06/24,"46,7",2013/05/24,"40,9",2013/04/16,"37,5",2013/02/20,"59,9",2013/01/29,51,,,,,,,,,2013/01/11,64,,,,,,,,,,,2013/08/31,30
,,,2013/08/30,"33,7",2013/08/30,"27,1",2013/08/30,"24,5",2013/08/30,25,2013/08/28,38,2013/08/26,38,2013/08/26,61,2013/08/16,"25,1",2013/07/31,49,2013/06/23,55,2013/05/23,64,2013/04/15,"48,91",2013/02/17,64,2013/01/28,50,,,,,,,,,2013/01/10,65,,,,,,,,,,,2013/08/30,33
,,,2013/08/29,"43,5",2013/08/29,34,2013/08/29,35,2013/08/29,36,2013/08/27,"40,62",2013/08/25,35,2013/08/25,51,2013/08/15,"46,3",2013/07/29,"49,5",2013/06/22,9,2013/05/21,50,2013/04/13,"19,9",2013/02/02,34,2013/01/26,25,,,,,,,,,2013/01/06,64,,,,,,,,,,,2013/08/29,"36,5"
,,,2013/08/28,34,2013/08/28,"32,5",2013/08/28,30,2013/08/28,33,2013/08/26,34,2013/08/24,"24,65",2013/08/24,"23,74",2013/08/14,34,2013/07/28,"60,5",2013/06/21,27,2013/05/19,"38,07",2013/04/12,12,2013/01/31,48,2013/01/23,"65,2",,,,,,,,,2013/01/05,44,,,,,,,,,,,2013/08/28,"37,65"
,,,2013/08/27,36,2013/08/27,"36,54",2013/08/27,"33,45",2013/08/27,32,2013/08/25,15,2013/08/22,40,2013/08/22,"48,6",2013/08/13,31,2013/07/26,"44,95",2013/06/20,32,2013/05/17,"10,5",2013/04/11,49,2013/01/30,"45,27",2013/01/19,"41,89",,,,,,,,,2013/01/04,43,,,,,,,,,,,2013/08/27,38
,,,2013/08/26,"31,8",2013/08/26,"33,6",2013/08/26,31,2013/08/26,28,2013/08/24,18,2013/08/21,"41,8",2013/08/21,"55,95",2013/08/12,"35,13",2013/07/23,52,2013/06/19,60,2013/05/15,"49,94",2013/04/05,59,2013/01/29,55,2013/01/17,59,,,,,,,,,2013/01/03,46,,,,,,,,,,,2013/08/26,"30,85"
,,,2013/08/25,12,2013/08/25,7,2013/08/25,13,2013/08/25,18,2013/08/22,28,2013/08/20,"42,1",2013/08/20,"65,5",2013/08/11,"53,5",2013/07/22,61,2013/06/18,41,2013/05/14,"33,9",2013/04/02,"36,75",2013/01/28,45,2013/01/14,64,,,,,,,,,2013/01/02,0,,,,,,,,,,,2013/08/25,"21,7"
,,,2013/08/24,"27,9",2013/08/24,22,2013/08/24,20,2013/08/24,20,2013/08/21,"33,6",2013/08/19,30,2013/08/19,53,2013/08/10,12,2013/07/21,52,2013/06/17,"47,9",2013/05/13,38,2013/04/01,34,2013/01/26,30,2013/01/11,35,,,,,,,,,,,,,,,,,,,,,2013/08/24,22
,,,2013/08/23,31,2013/08/23,"27,5",2013/08/22,27,2013/08/22,28,2013/08/20,"30,5",2013/08/18,50,2013/08/18,59,2013/08/09,"32,6",2013/07/20,30,2013/06/16,"43,27",2013/05/12,55,2013/03/31,50,2013/01/25,"31,72",2013/01/06,60,,,,,,,,,,,,,,,,,,,,,2013/08/23,25
,,,2013/08/22,35,2013/08/22,"27,25",2013/08/21,33,2013/08/21,"32,74",2013/08/19,"29,9",2013/08/17,"7,5",2013/08/17,"8,5",2013/08/08,48,2013/07/19,"39,5",2013/06/15,"-10,03",2013/05/11,"3,1",2013/03/30,"36,9",2013/01/23,67,2013/01/05,37,,,,,,,,,,,,,,,,,,,,,2013/08/22,"36,5"
,,,2013/08/21,37,2013/08/21,"33,5",2013/08/20,"24,58",2013/08/20,"21,33",2013/08/18,37,2013/08/16,"27,01",2013/08/16,28,2013/08/07,"47,5",2013/07/18,"51,95",2013/06/14,17,2013/05/10,22,2013/03/29,35,2013/01/19,"44,8",2013/01/04,28,,,,,,,,,,,,,,,,,,,,,2013/08/21,35
,,,2013/08/20,33,2013/08/20,"30,5",2013/08/19,22,2013/08/19,24,2013/08/17,"11,5",2013/08/15,"31,35",2013/08/15,"45,5",2013/08/06,"57,9",2013/07/17,58,2013/06/13,34,2013/05/08,"16,3",2013/03/28,41,2013/01/17,63,2013/01/03,30,,,,,,,,,,,,,,,,,,,,,2013/08/20,"32,5"
,,,2013/08/19,22,2013/08/19,"23,25",2013/08/18,"28,5",2013/08/18,28,2013/08/16,"22,1",2013/08/14,"43,9",2013/08/14,39,2013/08/05,"34,5",2013/07/16,60,2013/06/12,"37,95",2013/05/07,28,2013/03/27,33,2013/01/14,65,2013/01/02,41,,,,,,,,,,,,,,,,,,,,,2013/08/19,24
,,,2013/08/18,25,2013/08/18,28,2013/08/17,12,2013/08/17,11,2013/08/15,"24,35",2013/08/13,26,2013/08/13,34,2013/08/03,"31,95",2013/07/15,52,2013/06/11,29,2013/05/04,11,2013/03/23,3,2013/01/11,"50,9",,,,,,,,,,,,,,,,,,,,,,,2013/08/18,30
,,,2013/08/17,"11,5",2013/08/17,"7,5",2013/08/16,"33,5",2013/08/16,"26,28",2013/08/14,"34,9",2013/08/12,"25,5",2013/08/12,"36,25",2013/08/02,26,2013/07/14,"47,5",2013/06/10,"42,31",2013/05/03,"36,9",2013/03/20,"50,93",2013/01/06,60,,,,,,,,,,,,,,,,,,,,,,,2013/08/17,23
,,,2013/08/16,36,2013/08/16,"34,9",2013/08/15,25,2013/08/15,25,2013/08/13,"22,2",2013/08/11,"36,5",2013/08/11,"42,7",2013/08/01,"48,1",2013/07/13,"11,5",2013/06/08,7,2013/04/30,"19,75",2013/03/19,"58,5",2013/01/04,28,,,,,,,,,,,,,,,,,,,,,,,2013/08/16,38
,,,2013/08/15,30,2013/08/15,"26,5",2013/08/14,23,2013/08/14,"32,9",2013/08/12,"33,6",2013/08/10,"4,5",2013/08/10,0,2013/07/31,46,2013/07/12,29,2013/06/07,21,2013/04/26,38,2013/03/17,53,2013/01/03,34,,,,,,,,,,,,,,,,,,,,,,,2013/08/15,"34,9"
,,,2013/08/14,31,2013/08/14,24,2013/08/13,17,2013/08/12,"31,54",2013/08/11,"21,5",2013/08/09,28,2013/08/09,"30,92",2013/07/30,"36,5",2013/07/11,"28,04",2013/06/06,"43,65",2013/04/25,36,2013/03/16,8,2013/01/02,43,,,,,,,,,,,,,,,,,,,,,,,2013/08/14,35
,,,2013/08/13,"22,9",2013/08/13,"22,1",2013/08/12,"31,21",2013/08/11,"14,6",2013/08/10,6,2013/08/08,"40,7",2013/08/08,44,2013/07/29,"51,5",2013/07/09,35,2013/06/05,"32,73",2013/04/23,43,2013/03/15,"10,1",,,,,,,,,,,,,,,,,,,,,,,,,2013/08/13,"23,75"
,,,2013/08/12,"28,1",2013/08/12,"31,43",2013/08/11,16,2013/08/10,"5,15",2013/08/09,"23,06",2013/08/07,"36,01",2013/08/07,"49,95",2013/07/28,47,2013/07/08,"48,78",2013/06/04,"40,53",2013/04/22,30,2013/03/12,69,,,,,,,,,,,,,,,,,,,,,,,,,2013/08/12,"30,5"
,,,2013/08/11,11,2013/08/11,"14,75",2013/08/10,"4,55",2013/08/09,"21,88",2013/08/08,"28,1",2013/08/06,"36,1",2013/08/06,44,2013/07/27,13,2013/07/06,"21,9",2013/06/03,"49,7",2013/04/21,"55,01",2013/03/10,48,,,,,,,,,,,,,,,,,,,,,,,,,2013/08/11,21
,,,2013/08/10,"3,5",2013/08/10,"5,25",2013/08/09,"20,32",2013/08/08,"30,3",2013/08/07,"27,11",2013/08/05,"21,55",2013/08/05,"31,55",2013/07/26,"44,45",2013/07/05,26,2013/06/02,"43,75",2013/04/20,9,2013/03/09,"21,9",,,,,,,,,,,,,,,,,,,,,,,,,2013/08/10,"17,5"
,,,2013/08/09,25,2013/08/09,25,2013/08/08,"32,1",2013/08/07,29,2013/08/06,"28,9",2013/08/04,27,2013/08/04,"48,5",2013/07/25,57,2013/07/04,53,2013/06/01,"12,5",2013/04/18,43,2013/03/07,42,,,,,,,,,,,,,,,,,,,,,,,,,2013/08/09,28
,,,2013/08/08,34,2013/08/08,"34,9",2013/08/07,35,2013/08/06,"26,9",2013/08/05,22,2013/08/03,"25,85",2013/08/03,"26,85",2013/07/24,56,2013/07/03,"58,5",2013/05/31,30,2013/04/17,37,2013/03/05,44,,,,,,,,,,,,,,,,,,,,,,,,,2013/08/08,27
,,,2013/08/07,25,2013/08/07,35,2013/08/06,26,2013/08/05,18,2013/08/04,25,2013/08/02,29,2013/08/02,31,2013/07/23,"57,5",2013/07/02,56,2013/05/30,"44,75",2013/04/16,38,2013/03/04,99,,,,,,,,,,,,,,,,,,,,,,,,,2013/08/07,24
,,,2013/08/06,26,2013/08/06,24,2013/08/05,"22,25",2013/08/04,"25,5",2013/08/03,"22,01",2013/08/01,"42,65",2013/08/01,"48,5",2013/07/22,62,2013/07/01,"48,5",2013/05/29,"37,05",2013/04/15,57,2013/03/01,38,,,,,,,,,,,,,,,,,,,,,,,,,2013/08/06,"24,2"
,,,2013/08/05,19,2013/08/05,18,2013/08/04,25,2013/08/03,"23,01",2013/08/02,23,2013/07/31,36,2013/07/31,"42,5",2013/07/21,58,2013/06/30,"36,7",2013/05/28,74,2013/04/13,"19,5",2013/02/28,"57,91",,,,,,,,,,,,,,,,,,,,,,,,,2013/08/05,22
,,,2013/08/04,33,2013/08/04,32,2013/08/03,"25,5",2013/08/02,26,2013/08/01,"34,99",2013/07/30,"29,3",2013/07/30,37,2013/07/20,"30,5",2013/06/29,14,2013/05/27,51,2013/04/12,"18,5",2013/02/25,"69,75",,,,,,,,,,,,,,,,,,,,,,,,,2013/08/04,45
,,,2013/08/03,30,2013/08/03,27,2013/08/02,29,2013/08/01,"32,9",2013/07/31,"28,51",2013/07/29,"33,8",2013/07/29,"40,9",2013/07/19,"39,04",2013/06/27,"45,5",2013/05/26,64,2013/04/11,55,2013/02/24,63,,,,,,,,,,,,,,,,,,,,,,,,,2013/08/03,36
,,,2013/08/02,34,2013/08/02,33,2013/08/01,"33,9",2013/07/31,"29,9",2013/07/30,"23,1",2013/07/28,40,2013/07/28,55,2013/07/18,57,2013/06/26,51,2013/05/25,"19,9",2013/04/10,71,2013/02/22,48,,,,,,,,,,,,,,,,,,,,,,,,,2013/08/02,"37,5"
,,,2013/08/01,"31,5",2013/08/01,31,2013/07/31,"27,6",2013/07/30,"17,9",2013/07/29,22,2013/07/27,17,2013/07/27,19,2013/07/17,"61,95",2013/06/25,42,2013/05/24,38,2013/04/09,82,2013/02/20,"60,25",,,,,,,,,,,,,,,,,,,,,,,,,2013/08/01,"32,5"
,,,2013/07/31,32,2013/07/31,"32,5",2013/07/30,"19,8",2013/07/29,"20,5",2013/07/28,32,2013/07/26,"36,9",2013/07/26,"39,9",2013/07/16,61,2013/06/24,"46,55",2013/05/23,"66,95",2013/04/08,79,2013/02/18,"57,55",,,,,,,,,,,,,,,,,,,,,,,,,2013/07/30,"26,5"
,,,2013/07/30,"23,7",2013/07/30,"24,6",2013/07/29,"19,5",2013/07/28,31,2013/07/27,"18,5",2013/07/24,50,2013/07/24,51,2013/07/15,"59,7",2013/06/23,"49,95",2013/05/22,50,2013/04/07,"66,8",2013/02/17,64,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/29,"23,1"
,,,2013/07/29,17,2013/07/29,"20,5",2013/07/28,"24,5",2013/07/27,24,2013/07/26,"37,68",2013/07/23,"35,5",2013/07/23,55,2013/07/14,"48,5",2013/06/22,16,2013/05/21,"45,5",2013/04/05,"63,5",2013/02/02,30,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/28,35
,,,2013/07/28,"33,9",2013/07/28,"27,75",2013/07/27,31,2013/07/26,37,2013/07/25,35,2013/07/22,53,2013/07/22,60,2013/07/13,16,2013/06/21,27,2013/05/20,47,2013/04/04,"84,9",2013/02/01,51,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/27,37
,,,2013/07/27,30,2013/07/27,"28,75",2013/07/26,"34,75",2013/07/24,"34,75",2013/07/24,44,2013/07/21,"39,75",2013/07/21,52,2013/07/12,"30,5",2013/06/20,33,2013/05/19,"38,5",2013/04/03,"57,95",2013/01/31,37,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/26,39
,,,2013/07/26,"35,77",2013/07/26,37,2013/07/24,"35,3",2013/07/23,"30,75",2013/07/23,33,2013/07/20,"22,3",2013/07/20,"23,15",2013/07/11,44,2013/06/19,"63,5",2013/05/18,18,2013/04/02,38,2013/01/30,"41,25",,,,,,,,,,,,,,,,,,,,,,,,,2013/07/25,"35,5"
,,,2013/07/24,"36,7",2013/07/24,38,2013/07/23,"27,25",2013/07/22,"43,6",2013/07/22,"38,9",2013/07/19,37,2013/07/19,"37,7",2013/07/10,43,2013/06/18,"42,5",2013/05/17,29,2013/04/01,49,2013/01/29,57,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/24,"37,6"
,,,2013/07/23,"29,5",2013/07/23,28,2013/07/22,40,2013/07/21,"31,25",2013/07/21,"30,2",2013/07/18,"38,7",2013/07/18,"46,5",2013/07/09,38,2013/06/17,"51,9",2013/05/16,49,2013/03/31,"19,75",2013/01/28,45,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/23,27
,,,2013/07/22,"44,35",2013/07/22,"37,75",2013/07/21,"30,1",2013/07/20,24,2013/07/20,"20,5",2013/07/17,"37,1",2013/07/17,61,2013/07/08,42,2013/06/16,39,2013/05/15,"49,95",2013/03/30,37,2013/01/26,99,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/22,"41,5"
,,,2013/07/21,39,2013/07/21,"34,25",2013/07/20,"22,5",2013/07/19,"33,1",2013/07/19,"34,4",2013/07/16,44,2013/07/16,61,2013/07/06,19,2013/06/15,"0,1",2013/05/14,34,2013/03/29,35,2013/01/25,"32,25",,,,,,,,,,,,,,,,,,,,,,,,,2013/07/21,34
,,,2013/07/20,24,2013/07/20,"23,25",2013/07/19,"35,5",2013/07/18,29,2013/07/18,"31,02",2013/07/15,"37,1",2013/07/15,"52,4",2013/07/05,26,2013/06/14,15,2013/05/13,33,2013/03/28,"47,5",2013/01/19,43,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/20,"29,75"
,,,2013/07/19,"33,5",2013/07/19,34,2013/07/18,"31,55",2013/07/17,25,2013/07/17,26,2013/07/14,"40,2",2013/07/14,"50,75",2013/07/04,51,2013/06/13,36,2013/05/12,51,2013/03/27,"37,16",2013/01/14,65,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/19,"34,5"
,,,2013/07/18,33,2013/07/18,"31,9",2013/07/17,29,2013/07/16,"31,5",2013/07/16,37,2013/07/13,"16,5",2013/07/13,"16,25",2013/07/03,"48,25",2013/06/12,"41,95",2013/05/11,"19,9",2013/03/26,43,2013/01/13,58,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/18,34
,,,2013/07/17,35,2013/07/17,31,2013/07/16,33,2013/07/15,32,2013/07/15,33,2013/07/12,"22,2",2013/07/12,23,2013/07/02,"55,75",2013/06/11,31,2013/05/10,22,2013/03/25,26,2013/01/11,"53,9",,,,,,,,,,,,,,,,,,,,,,,,,2013/07/17,35
,,,2013/07/16,36,2013/07/16,"33,95",2013/07/15,31,2013/07/14,"29,7",2013/07/14,36,2013/07/11,25,2013/07/11,45,2013/07/01,49,2013/06/10,"44,75",2013/05/08,"19,2",2013/03/23,17,2013/01/06,61,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/16,"46,4"
,,,2013/07/15,31,2013/07/15,"30,5",2013/07/14,"28,75",2013/07/13,17,2013/07/13,"19,05",2013/07/10,"30,5",2013/07/10,"43,3",2013/06/30,44,2013/06/08,"8,1",2013/05/07,"40,9",2013/03/22,"24,85",2013/01/05,41,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/15,"32,75"
,,,2013/07/14,"34,5",2013/07/14,27,2013/07/13,14,2013/07/12,24,2013/07/12,"23,5",2013/07/09,"35,7",2013/07/09,"42,6",2013/06/29,"13,7",2013/06/06,"36,1",2013/05/06,"49,5",2013/03/20,"57,07",2013/01/04,37,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/14,38
,,,2013/07/13,20,2013/07/13,19,2013/07/12,26,2013/07/11,20,2013/07/11,15,2013/07/08,"37,5",2013/07/08,"43,8",2013/06/28,35,2013/06/05,"31,11",2013/05/05,"49,89",2013/03/19,"62,5",2013/01/03,39,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/13,26
,,,2013/07/12,"32,25",2013/07/12,"31,9",2013/07/11,"26,6",2013/07/10,29,2013/07/10,"31,6",2013/07/07,31,2013/07/07,"41,95",2013/06/27,48,2013/06/04,"50,27",2013/05/04,14,2013/03/18,50,2013/01/02,45,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/12,40
,,,2013/07/11,23,2013/07/11,"21,5",2013/07/10,"29,5",2013/07/09,"23,1",2013/07/09,28,2013/07/06,"12,25",2013/07/06,"19,75",2013/06/26,51,2013/06/03,54,2013/05/03,"38,99",2013/03/17,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/11,29
,,,2013/07/10,33,2013/07/10,"32,75",2013/07/09,"24,5",2013/07/08,19,2013/07/08,19,2013/07/05,"20,1",2013/07/05,24,2013/06/25,47,2013/06/02,"44,9",2013/05/02,"38,1",2013/03/16,"1,25",,,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/10,30
,,,2013/07/09,31,2013/07/09,"26,25",2013/07/08,21,2013/07/07,"13,5",2013/07/07,"18,5",2013/07/04,24,2013/07/04,"38,25",2013/06/24,"45,2",2013/06/01,9,2013/05/01,"45,5",2013/03/15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/09,"31,5"
,,,2013/07/08,"27,05",2013/07/08,21,2013/07/07,19,2013/07/06,12,2013/07/06,10,2013/07/03,"31,25",2013/07/03,"47,25",2013/06/23,38,2013/05/31,"26,1",2013/04/30,"14,95",2013/03/14,"41,9",,,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/08,"28,7"
,,,2013/07/07,10,2013/07/07,17,2013/07/06,11,2013/07/05,"20,1",2013/07/05,"20,1",2013/07/02,38,2013/07/02,47,2013/06/22,2,2013/05/30,"45,75",2013/04/29,48,2013/03/10,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/07,"16,5"
,,,2013/07/06,5,2013/07/06,11,2013/07/05,24,2013/07/04,25,2013/07/04,"26,9",2013/07/01,37,2013/07/01,46,2013/06/21,"26,9",2013/05/29,"37,05",2013/04/28,"49,5",2013/03/09,"28,9",,,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/06,6
,,,2013/07/05,"27,8",2013/07/05,"25,7",2013/07/04,25,2013/07/03,25,2013/07/03,26,2013/06/30,36,2013/06/30,"41,1",2013/06/20,"45,9",2013/05/28,80,2013/04/27,"23,25",2013/03/08,"32,94",,,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/05,"32,5"
,,,2013/07/04,15,2013/07/04,17,2013/07/03,26,2013/07/02,"23,55",2013/07/02,29,2013/06/29,"11,25",2013/06/29,13,2013/06/19,60,2013/05/27,55,2013/04/26,"37,5",2013/03/07,"36,15",,,,,,,,,,,,,,,,,,,,,,,,,,,2013/07/03,"29,75"
